Smiles	Is_Nature_Product	Np Likeness Score
C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(C(=O)[C@H](O)[C@]12C)[C@@]1(C)CC[C@@H](O)[C@@H](C)[C@@H]1C[C@@H]3O)C(C)C(=O)O	1	3.12
O=C(O[C@H]1C(O)O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c4oc(=O)c5c(c(O)c(O)c6oc(=O)c3c4c65)-c3c(cc(O)c(O)c3O)C(=O)O[C@H]2[C@@H]1O)c1cc(O)c(O)c(O)c1	0	1.33
O=C(NCCn1cc(SCc2ccccc2)c2ccccc21)c1c(F)cccc1F	0	-1.79
c1ccc2cc3c(Nc4ccc(N5CCCCCC5)cc4)ccnc3cc2c1	0	-1.12
CC[C@@H](CCn1cncn1)c1ccc(F)cc1	0	-1.42
CCCCOC(=O)c1c(O)cc(C)cc1Oc1c(OC)cc(O)cc1C(=O)OC	1	0.69
C[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C=O)CCCNC(=N)N	0	0.23
CC/C=C\[C@H]1O[C@@H]1C1=C(C)C(=O)[C@]2(O1)C(=O)N[C@@](OC)(C(=O)c1ccccc1)[C@@H]2O	1	1.85
C[C@](O)(CO)[C@@H]1CC[C@@]2(C)OC3=C(C[C@@H]12)C(=O)[C@]1(O)CO[C@H]3C1	1	2.56
CC(C)(O)[C@@H]1CC[C@@](C)([C@H]2CC[C@@H]([C@@]3(C)CC[C@H](C(C)(C)O)O3)O2)O1	0	1.94
CC1=C(O)C(=O)[C@H]2CC(=O)[C@@]34C(=O)N[C@@H](Cc5c[nH]c6ccccc56)[C@@H]3C(C)=C(C)[C@@H](O)[C@@H]4/C=C/C[C@H](C)[C@H]12	1	2.06
COc1c(O)cc2c(OC)c3c(c(O)c2c1O)C(=O)CC1CC(O)(C2CN2)CC(=O)C31O	1	1.91
C[C@H](NC(=O)c1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O)C(=O)O	1	0.63
CCn1c(SCC(=O)Nc2nccs2)nnc1C1CC1	0	-3.3
COc1cc(C(=O)O)cc(OC)c1OC	1	0.33
CNC(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@@H](Cc1ccc(-c2ccccc2)cc1)N(C)C(=O)/C=C/CC(C)(C)N	0	0.2
CCN(C[C@H]1N[C@@](CC)(C(=O)OC)[C@H]2C(=O)N(Cc3ccccc3)C(=O)[C@@H]12)C(=O)c1ccc(C)cc1	0	-0.75
CC(CCc1ccc(Cl)cc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl	0	-0.41
COc1cc(OC)c2oc(=O)c(CC(O)CO)cc2c1	1	0.97
CC(=O)O[C@H]1[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC(=O)[C@@H]1Cc1ccccc1	1	0.84
C#C/C=C/CO[C@@H](C(=O)N[C@H]1c2ccccc2C[C@H]1O)[C@H](O)[C@@H](O)[C@@H](OC/C=C/C#C)C(=O)N[C@H]1c2ccccc2C[C@H]1O	0	0.66
COC(=S)NC[C@H]1CN(c2cc(F)c(N3CCON(C(N)=O)CC3)c(F)c2)C(=O)O1	0	-1.24
C=C[C@]1(C)C=C2C(=O)C=C3C(C)(C)[C@H](O)CC[C@]3(O)[C@H]2CC1	1	3.0
COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)C(=O)C=CC(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc1OC	1	1.88
Clc1ccc(-c2nc3ccc(-c4ncccn4)cn3c2CN2CCOCC2)cc1	0	-2.0
CCOC(=O)c1ccc2ncc(C(=O)OCC)c(NCCCN3CCOCC3)c2c1	0	-1.35
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1C	1	1.0
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO[C@@H](C(=O)O)[C@H](CC(=O)O)C(=O)O	1	1.32
CCOC(=O)c1cnn(-c2ccc(F)cc2)c1-c1ccccc1	0	-1.57
CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@]23C=C[C@]2(C[C@@H](O)CC[C@]12C)OO3	1	3.36
CC(=O)NCCC(=O)Nc1nc(-c2ccc3c(c2)OCCO3)cs1	0	-1.82
CC(C)=CC(=O)NC1=C(CC2=C(NC(=O)C=C(C)C)N3[C@@H](C)[C@H]4O[C@H]4[C@@]3(C)C2=O)C(=O)[C@]2(C)[C@@H]3O[C@@H]3[C@H](C)N12	1	0.78
CC(CC(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12)c1c[nH]c2ccccc12	1	0.21
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(OCOC(=O)OC1CCCC1)OCOC(=O)OC1CCCC1	0	-0.01
O=C(O)c1ccc(Cl)cc1Cl	1	-1.19
C[C@H]1[C@H](C)CC[C@@]23CC[C@]4(C)[C@@](C=C[C@@H]5[C@@]6(C)[C@H](O)CC(=O)C(C)(C)[C@@H]6CC[C@]54C)(OC2=O)[C@H]13	0	3.36
CC(C)C1C(=O)OC1C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)C(C)C	1	0.48
CN(C)S(=O)(=O)N1CC[C@]2(C[C@H](Oc3cccnc3)CO2)C1.O=C(O)C(F)(F)F	0	-0.78
Cc1[nH]nc(Nc2cc(N3CCCCC3)nc(Nc3ccc(NC(=O)C4CC4)cc3)n2)c1C	0	-1.86
CC1=C(O)C(=O)[C@@H]2CC(=O)[C@@]34C(=O)N[C@@H](Cc5c[nH]c6ccccc56)[C@@H]3[C@H](C)[C@@]3(C)O[C@H]3[C@@H]4/C=C/C[C@H](C)[C@@H]12	1	2.38
C/C=C/C1=CC2=CC3=C(C(=O)CCCCC)C(=O)O[C@@]3(C)C(=O)C2=CO1	1	2.42
COc1ccc(CC(=O)Nc2nc(-c3ccc(OC)c(OC)c3)cs2)cc1OC	0	-1.29
CCN(CC)CCCOc1nc(-c2ccccc2)nc2c1CCC2	0	-1.48
Oc1c(O)c(Cl)c2c(c1Cl)CCN(C(=S)NCCc1ccc(Cl)cc1)CC2	0	-0.71
O=C(C1=C(Nc2ccc(OC(F)(F)F)cc2)C(=O)N(CCCn2ccnc2)C1c1ccc(Br)cc1)c1ccccc1	0	-1.25
CCCc1cc(O)c(Cl)c2c1C(=O)Oc1cc(O)c(Cl)c(CCC)c1O2	1	1.48
CC(C)(C(=O)O)c1ccc(Oc2cc(NC(=O)N3CCC(O)(C4CCCC4)C3)cc(Oc3ccc(F)cc3)c2)cc1	0	-0.61
COc1cccc(NC(=O)CN2C(=O)CSc3ccc(S(=O)(=O)N4CCOCC4)cc32)c1	0	-2.38
CC(=O)O.CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)C3C45CCN4CC=C[C@](CC)(C45)[C@@H](OC(=O)[C@@H]4CCCN4C(=O)[C@@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)C(NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H]4CC(O)CN4C(C)=O)C4CCCCC4)[C@]3(O)C(=O)OC)C2)C1	0	
Cc1ccc2c(c1)C(c1ccccc1)N(C(=O)c1ccc3c(c1)OCO3)CC(=O)N2	0	-0.8
Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)c1ccc2c(=O)n3c(nc2c1)CCCCC3	0	-1.85
CC(C)=CCOc1ccc(C[C@@H]2NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CO)NC(=O)[C@@H]3CCCN3C(=O)[C@@H](Cc3ccccc3)OC(=O)[C@H](C)N(C)C2=O)cc1	1	1.27
C[C@H](CC(N)=O)N[C@@H](c1ccc(Cl)c(C(=O)c2ccc(C#N)cn2)c1F)C1CC1	0	-1.19
COc1ccc2c(c1OC)C(c1ccccc1)N1CCc3cc4c(cc3C1C2)OCO4.Cl	0	0.63
CC(C)CC(NS(=O)(=O)c1ccc(N)cc1)c1nc2ccccc2c(=O)n1-c1cccc(Br)c1	0	-1.2
COc1ccc(CCCCl)c(C2=NCCc3ccccc32)c1.Cl	0	0.21
CC(C)C1OC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)OC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)OC(=O)C(Cc2ccccc2)N(C)C1=O	1	0.41
Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc(Cl)c1	0	-2.24
Cc1cc(O)c2c3c(ccc2c1)C(=O)c1c(O[C@H]2C[C@@H](O)[C@H](O[C@H]4C[C@@H](O[C@H]5CC[C@H](O[C@H]6C[C@@H](O)[C@H](O[C@H]7C[C@@H](O)[C@H](O)[C@@H](C)O7)[C@@H](C)O6)[C@H](C)O5)[C@H](O)[C@@H](C)O4)[C@@H](C)O2)cccc1C3=O	1	1.02
COc1cc2occ(-c3ccc(O)cc3)c(=O)c2cc1OC	1	0.69
COc1ccc(N(C)C(=O)CN2C(=O)[C@@H](NC(=O)Nc3cccc(C(=O)c4ccccc4)c3)C(=O)C(c3ccccc3)c3ccccc32)cc1	0	-0.99
C[C@@H]1CCCC(=O)c2c(O)cc(O)cc2CC(=O)O1	1	1.97
C[C@H]1CC(=O)c2c(coc2-c2c(O)ccc3c2OC(C)(C)C=C3)[C@@H]1O	1	2.66
CC(O)(COC(=O)c1ccc([C@@]2(C)C[C@H](O)CC2(C)C)cc1)C(=O)O	1	1.29
CC(C)[C@H]1C(=O)N[C@@H](C[C@]23C[C@H]4C(=C[C@H]2N(C=O)c2ccccc23)CC[C@H]2C(C)(C)CCC[C@]42C)C(=O)N1C	1	2.36
Cc1cccc(-c2cc(-c3ccccc3O)nc(N)n2)c1	0	-0.71
Cc1cc2c(cc1Cl)SC(C(=O)c1ccc(Cl)c(Cl)c1)NS2(=O)=O	0	-1.06
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OCC1CCCCC1	0	-1.62
CC(=O)Nc1nc(C)c(C(=O)N[C@@H](C)c2ccc(CN3CCc4c(cccc4C(F)(F)F)C3)cc2)s1	0	-1.83
c1csc(-c2n[nH]cc2-c2ccnc3ccccc23)c1	0	-1.41
CCCCC/C=C/c1c(O)cc(CC=C(C)C)c2c1CC(O)O2	1	2.67
COC(c1c[nH]c2ccccc12)[C@@H]1NC(=O)[C@@]23C(=O)CC[C@H](O)C(=O)/C(C)=C/[C@@H](C)C/C=C/[C@H]2[C@H](O)C(C)=C(C)[C@@H]13	1	1.95
O=C(CNC(=O)c1ccccc1F)OCC(=O)N1CCCc2ccccc21	0	-1.83
CC(C)CCC[C@H]1CCCCC(=O)O1	1	1.57
O=C(O)CCC1=CCOC1=O	1	2.84
O=C1CC[C@@H](O)[C@@]23O[C@@]12C1(Oc2cccc4cccc(c24)O1)[C@H](O)[C@@H](O)[C@@H]3O	1	1.53
Cc1cc(O)c2c(c1)C(=O)c1ccccc1C2=O	1	0.83
CC(C)(C)c1ccc(Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1	0	-0.72
COC(=O)c1ncccc1C#Cc1c(Cl)nc(N)nc1N[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O	0	-0.03
COc1cc(N2CCN(C(=O)Cn3ncc(Cl)c3C)CC2)ccc1Cl	0	-1.98
Cc1cc(C)n2nc(SCc3cccc(F)c3)nc2n1	0	-3.13
CCCc1cc(O)c2c(O)cccc2c1-c1cc(O)cc(=O)o1	1	1.43
COc1nn2cc(-c3ccc(F)c(C(F)(F)F)c3)nc2s1	0	-2.13
CC(=O)N1CCN(C(=O)COc2ccc(N(C)S(=O)(=O)c3cccs3)cc2)CC1	0	-2.02
C=C1[C@H](n2ccc(=O)[nH]c2=O)O[C@H](CO)[C@H]1O	0	1.17
Cc1nn(CCOCC(F)(F)F)c2c(Nc3ccncn3)nc(N3CCN[C@H](C)C3)nc12	0	-1.9
COc1cc2c(c3c1c(=O)c1cc4ccccc4cc1n3C)[C@H]1OC(=O)OC1C(C)(C)O2	0	1.4
O=[N+]([O-])c1ccc(C[C@@H](CO)Nc2nc(Oc3ccc4c(c3)CCC4)nc3c2ncn3Cc2ccc(-c3ccccc3)cc2)cc1	0	-0.8
COc1cc(OC)c2c(O)c3c(cc2c1)O[C@@H](C)[C@H](C)C3=O	1	1.74
CC(=O)O[C@H]1C(=O)[C@@H]2[C@H]3OCC4=C3[C@@](C)(CC[C@@H]4O)CC[C@]2(C)[C@H]1C(C)C	1	2.54
COc1ccccc1C(=O)/C=C/C1=Cc2cc(Br)ccc2OC1	0	-0.15
O=C1NCCN1c1ccc(S(=O)(=O)Nc2cccc(Br)c2)cc1	0	-2.1
O=C1C(O)=C(c2ccccc2)C2CCCN12	1	0.37
Cc1ccc([C@H](C)NC(=O)Nc2cccc(F)c2)cc1NC(=O)c1cnc2ccccn12	0	-2.32
COc1oc(CCCCC(C)(C)O)c(C)c(=O)c1C	1	1.91
Cc1cc(O)cc2c1C1=C(C(=O)C2=O)C(C)(C)[C@H](C)O1	1	2.32
COc1cc([C@H](CC=C(C)C)OC(=O)CC(C)C)c(OC)c2c1/C(=N/O)C=C/C2=N\O	0	1.01
COc1cc(O)c2c(c1)C(=O)c1cc(C)ncc1C2=O	1	0.84
Cc1oc2nc1C(=O)N[C@H]([C@@H](C)O)c1nc(cs1)C(=O)N[C@H](C(C)C)c1nc(cs1)C(=O)N[C@@H]2C	1	1.2
COc1cc2[nH]c(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3[nH]c(C(=O)N4CCc6c4c(O)c(OC)c4[nH]c(C(=O)SC)cc64)cc35)cc2cc1O	1	0.2
O=C(/C=C/c1cccc2ncccc12)c1ccncc1	0	-0.72
C=C(C)[C@H]1COc2c(C)cc3oc4c(C[C@H](OC(C)=O)C(C)(C)O)ccc(O)c4c(=O)c3c2[C@@H]1O	1	2.33
CC(C)=CCc1cc(C[C@H](N)C(=O)O)ccc1O	1	1.77
Oc1c2c(nn1-c1ccc(Cl)cc1)C1CN(CC3CC3)CCC1N=C2	0	-0.78
CCCn1c(=O)c2nc(NC(=O)c3ccc(S(=O)(=O)F)cc3)[nH]c2n(CCC)c1=O	0	-0.94
CC[C@H](C)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)O[C@@H]1C	1	1.0
C=C1CC[C@@H]2[C@@](C)(CCC(C)(C)O)[C@@H](O)CC[C@@]2(C)[C@H]1Cc1c(OC)oc(C)c(C(=O)OC)c1=O	1	2.04
CC[C@H](C)[C@@H]1OC(=O)C(C)(C)[C@@H](O)[C@@H](Cc2ccccc2)OC(=O)[C@H](C(C)C)OC(=O)[C@@H](NC(=O)c2cccc(N)c2O)[C@H](C)OC1=O	1	1.09
COC(=O)/C=C/C(C)=C/C(C)=C/[C@H]1C(CC(C)=O)=C(C)C=C2C[C@@H](C)C(=O)[C@@H](C)[C@@H]21	1	1.58
CC1CCCCN1CCNC(=O)C1CC(=O)N(c2ccc(F)c(Cl)c2)C1	0	-2.46
C[C@]12CC[C@H](O)c3coc(c31)C(=O)C1=C2[C@@H](O)C[C@]2(C)C(=O)CC[C@@H]12	1	2.45
O=C(NCCN1CCN(c2ccc(Cl)cn2)CC1)c1ccc(F)cc1	0	-2.58
C=C1CC[C@@H](Br)C(C)(C)[C@@]12C=C/C(=C/Br)CC2	1	3.39
COc1cc(-c2ccc(O)cc2)c(OC)c(O)c1-c1ccc(O)c(CC=C(C)C)c1	1	1.55
CC(C)[C@H](NC(=O)c1cc(O)c2c(c1)C(=O)c1cc(O)c(Cl)c(O)c1C2=O)C(=O)O	1	0.7
CC(C)(C)[Si](C)(C)OC[C@H]1O[C@@H](n2cnc3[nH]c(=O)[nH]c(=O)c32)[C@H](O[Si](C)(C)C(C)(C)C)[C@]12OS(=O)(=O)C=C2N	0	
CCOP(=O)(c1ccccc1)C1(C#N)CCCC1	0	-0.19
CC(O)CC1CC(O)/C=C/C=C/C=C/CC(O)CC(O)C/C=C/C=C/C=C/C(=O)O1	1	2.16
OCCNCc1nnc2c3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6n[nH]c(-c7ccccn7)n6)CC5)cc4)nc3ccn12	0	-1.35
O=C(O)c1ccc(-c2cscn2)cc1	0	-1.24
O=C1[C@@H]2C[C@@]34O[C@@H](c5nc6ccccc6c(=O)n52)N1CN1[C@@H]3N(C(=O)C12CC2)c1ccccc14	1	0.39
CCOc1ncccc1C(=O)OC(C)C(=O)Nc1ccc(Cl)cn1	0	-2.11
[O-][N+]1(Cc2ccccc2)CCc2ccc3sc4ccccc4c3c2C1	0	-0.26
CCSc1ccc(NC(=O)NC(C)c2ccncc2)cn1	0	-2.37
CC(=O)CC(C)(C)O	1	1.18
CC1=CC2C(=O)[C@@]3(O[C@@H](c4ccc(Br)c(Br)c4)[C@@H](C(=O)Nc4ccc(N5CCOCC5)cc4)[C@H]3C(=O)O)C(=O)C2S1	0	-0.43
CN[C@H]1CC[C@H](c2ccc(O)c3c2C(=O)C24OC2([C@@H](C)O[C@@H]2CC(=O)O[C@@H]24)[C@H]3O)O[C@@H]1C	1	2.14
C/C=C/C=C/C=C/C(=O)O[C@@H]1C=C2COC(=O)[C@]2(O)[C@@]2(C)CCCC(C)(C)[C@H]12	1	2.81
CS[C@@]12C[C@H]3C(=O)CC[C@H](O)[C@H]3N1C(=O)[C@]1(SC)C[C@H]3C(=O)CC[C@H](O)[C@H]3N1C2=O	1	1.45
COc1cc(O)c2c(c1)[C@H](O)[C@@H]1C(=C[C@@H](O)[C@@](C)(O)[C@@H]1O)C2=O	1	2.41
Cc1cc(O)c2c(c1O)[C@H](O)[C@H]1C[C@@H](O)CC[C@@H]1C2=O	1	2.05
COc1cc(C)c(Oc2cc(C)cc(OC)c2O)c(O)c1	1	0.69
CC(=O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C	0	3.17
Nc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cn1	0	-0.62
CN1CC(=O)N(c2cccc(F)c2)CC12CCN(CC1CCOCC1)C2	0	-1.15
CC1=C2CC(C)(C)C[C@H]3C[C@@]3(C(=O)O)[C@@H]2CC1=O	1	2.81
C=CCN1CC2C(=O)CCC1CN2Cc1ccc(OC)cc1	0	-0.26
C=C(C)C(O)Cc1cc(C(=O)Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(N)=O)[C@H]4O)c(C)c3oc2=O)ccc1O	1	1.5
CC(N)(COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1	0	-0.66
Cl.c1ccc(Nc2cncc(OC[C@@H]3CCCN3)c2)cc1	0	-0.71
C[C@H]1CCCN1C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1	0	-1.0
CS(=O)(=O)N1CCC(C(=O)Nc2ccccc2Cl)CC1	0	-2.43
C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)[C@@](C)(CO)[C@@H]1C[C@@H]3O)C(=O)O	1	3.46
CC1=CC(=O)[C@H]2C(C)(C)C[C@@H](O)C[C@]2(C)[C@@]1(O)CO	1	3.02
CC(CCc1ccc(OCc2nc(C3CCCC3)no2)cc1)(C(=O)NO)S(C)(=O)=O	0	-1.05
CC1(C)C[C@](C)(CO)c2c1ccc(CO)c2CO	1	1.95
CN(C(=O)Nc1cnc(-c2ccccc2)cn1)[C@H]1CC[C@@]2(CC1)Cc1ccccc1C(=O)O2	0	-0.71
COc1cc([C@H]2CC(=O)Oc3cc(O)c4c(c32)O[C@H](c2cc(O)c(OC)c(O)c2)[C@@H](O)C4)ccc1O	0	1.79
C=CCc1cc(CCC(=O)OCC)ccc1C#CC1(O)CN2CCC1CC2	0	0.51
CC(=O)O[C@H]1[C@]2(O)C[C@]34S[C@](CO)(C(=O)N3[C@@H]2C[C@]12O[C@H](C)C(C)(C)C2=O)N(C)C4=O	1	1.86
CCCCCCCCCCCC(=O)N[C@H]1CCOC1=O	1	-0.07
CC(C)c1ncc(Cc2ccccc2)nc1O	1	-0.3
N#Cc1nc(Nc2ccnc3nc(-c4ncccc4C(F)(F)F)ccc23)ncc1C(F)(F)F	0	-1.14
O=C1O/C(=C(/C(=O)O)c2ccccc2)C(O)=C1c1ccccc1	1	1.09
C[C@@H](NC(=O)/C=C/c1ccccc1)C(=O)Nc1nnc(-c2ccccc2)s1	0	-1.41
CC(C)S(=O)(=O)N[C@H]1CCOC[C@@H]1c1ccc(-c2ccc(C#N)s2)cc1	0	-0.36
COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)[C@@H](O)CCC[C@H](C)OC2=O	1	1.95
CC[C@H](C)[C@H]1C(=O)N[C@H](Cc2cc(Cl)c(O)c(Cl)c2)C(=O)N[C@@H](C(C)(C)O)C(=O)O[C@H](c2ccccc2)[C@H](C)/C=C/C=C(\C)[C@H](OC)C[C@@H]2O[C@@]2(C)C(=O)N1C	1	1.57
CC1=C(C(=O)N2CCN(c3ccc(F)cc3)CC2)C(c2ccc(Cl)c(Cl)c2)n2nc(C(F)(F)F)cc2N1	0	-1.65
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O.CCN(CC)CCNC(=O)COc1ccc(Cl)cc1.O.O	0	
C/C(=C/CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@H](C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C)C(=O)O	0	3.46
CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccncc1	0	-0.58
CCCC[C@H]1CCCC[C@H](C)[C@@H](O)c2cc(O)c(c(O)c2)[C@@H](CCCC(Cl)Cl)CCCC[C@H](C)[C@@H](O)c2cc(O)c1c(O)c2	1	1.01
CCC(=O)N1CCCC1=O	0	-1.15
CCCCCCCCCCC[C@]1(CO)CCCC(=O)O[C@](CO)(CCCCCCCCCCC)CCCC(=O)O1	1	0.84
C[C@H](CCC=C(CO)CO)[C@H]1C[C@@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3	1	3.42
COC(OC)C1CCC(C(C)(C)O)OC1CC/C(C)=C/CC/C(C)=C/C[C@]1(O)C(=O)c2c(O)cc(C)c3c(O)c(C)c(O)c(c23)C1=O	1	1.91
C/C=C1\[C@H]2C=C(C)C[C@]1(NC1OCC3=C4CC(C)(C)C[C@H]4[C@@H](C)[C@H](O)CC31O)c1ccc(=O)[nH]c1C2	1	1.71
CCOC(=O)c1cnc2ccc(F)cc2c1N1CCN(c2ncccc2C#N)CC1	0	-1.79
OCC1CCCN1c1cccc(Nc2cc(-c3ccccc3)nn3ccnc23)n1	0	-1.33
C=Cc1ccccc1	1	0.15
C/C(=C\C(C)Cc1ccccc1)CCCCCC(C(=O)O)C(O)(CC(=O)O)C(=O)O	1	1.28
NC(CCSCCNCC(=O)O)C(=O)O	0	-0.13
O=C(Nc1cc(F)ccc1OCC1CCCO1)c1ccoc1	0	-1.22
O=C(CC(C(=O)c1cccs1)c1ccc2c(c1)OCO2)c1ccc(Br)cc1	0	-0.65
CCCCCCCCCCC[C@]1(CO)CCCC(=O)O1	1	1.69
CCCCCCCCCC(=O)C1=C2C3=COC(C)=CC3=CC(=O)[C@]2(C)OC1=O	1	1.99
CC(=O)OCC(OC(C)=O)C(=O)C(C)=O	0	0.86
COC(=O)NOc1cc2c(c3ccccc13)[C@@H](CCl)CN2C(=O)c1cc2cc(NC(=O)c3cc4ccccc4[nH]3)ccc2[nH]1	0	-0.72
OC[C@H]1O[C@H](n2cnc3c(-c4cccs4)ncnc32)[C@@H](O)[C@H]1O	0	0.25
Cc1oc2nc1C(=O)N[C@H](C)c1nc(cs1)C(=O)N[C@H](C(C)C)c1nc(cs1)C(=O)N[C@@H]2C	1	1.19
COc1ccc2cc(N(C)C(=O)C3=NO[C@H]4[C@H](O)C=C[C@@H](Cl)[C@@]4(O)C3)c(=O)oc2c1OC	1	0.99
COc1ccc(NC(=O)c2oc3ccccc3c2NC(=O)C23CC4CC(CC(C4)C2)C3)c(OC)c1	0	-1.02
CC(=O)Nc1cccc(-c2cc(-c3cn(CC#N)nc3-c3cc(C)cc(O)c3)ccn2)c1	0	-1.19
COc1ccc2c(c1)/C(=C\c1c(-c3ccc(C)cc3)nc3sc(C)cn13)C(=O)N2	0	-1.13
CC(C)=CCOc1ccc2c(=O)c3ccccc3oc2c1O	0	1.08
CCCCCCC[C@@H](C/C=C/CCC(=O)N(C)C/C(=C\Cl)C/C(=C\C(=O)N1CC(OC)=CC1=O)OC)OC	1	1.31
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](F)[C@@H]3O)[C@@H](O)[C@H]2O)c1	0	0.64
C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCC(CCc2ncc(C(F)(F)F)cc2Cl)CC1)N(O)C=O)c1ncc(F)cn1	0	-1.0
COc1cc2cc(CO)c(CO)c(-c3ccnc(-n4nc(-c5ccccn5)c5ccccc5c4=O)c3)c2cc1OC.Cl	0	-0.35
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cc(F)ccc2F)cc1F	0	-1.2
CCC(=O)N1c2ccc(S(=O)(=O)N3CCC(C)CC3)cc2CC1C	0	-1.76
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C	1	1.15
CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1	1	
CC[C@H](C)[C@@H]1NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN(C)C(=O)[C@H]([C@@H](C)CC)N(C)C(=O)[C@H](C(C)C)NC(=O)CN(C)C(=O)[C@H]([C@@H](C)CC)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C1=O	1	
O=C(c1ccccc1)c1cc(Cl)ccc1N1C(=O)C=CC1=O	0	-0.65
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(I)cc1)N2C/C=C/CF	0	-0.03
CC(=O)O[C@H]1C/C(C)=C/[C@@H](O)/C=C(/CO)[C@H]2CC(C)(C)[C@]12O	1	2.67
CC(C)=CCc1ccc(O)c(C=O)c1C(=O)c1cc(C)cc(OCC(O)C(C)(C)O)c1O	1	1.43
CC(NC(=O)N1CCN(c2ccccc2)CC1)c1nncn1C	0	-2.27
CCn1c(C(O)c2ccc3c(c2)OCO3)nc2ccccc21	0	-0.79
